,Review,Calification
2408,Es muy organizado al explicar y si dice que hay que ponerle atención a algo es porque probablemente sale en el parcial. Se debe anotar todooo lo que ponga en el tablero. Da muchas ayudas durante el semestre y se debe llegar puntual a su clase.,4.0
2409,"La verdad no me gusto, el profe es buena gente pero es muy escuelero y explica lo ''facil'' como mil veces que ya aburre y en el parcial pregunta solo lo que dijo la ultima clase o cosas de unas lecturas que manda, aparte que es muy mecánico y no enseña bien relamente a analizar los problemas, es fácil si solo quiere pasar inscriba con el(pero tamp...Leer más...",2.0
2410,"El profesor en los primeros temas es excelente, explica bien y hace amena la clase, pero después de pasar a los temas referentes a Soluciones, Cinética y Termodinámica, pierde totalmente el hilo a la hora de explicar. No es un mal profesor, pero no sabe explicar de manera correcta los temas de la clase.: A veces deja utilizar los apuntes para resolver los parciales, aunque no es algo en lo que se debe apoyar siempre.",3.0
2411,"El profesor es bueno, explica bien los temas y está dispuesto a responder las dudas que puedan surgir. En algunas de sus clases lleva elementos que las hacen más dinámicas, como modelos químicos. Los parciales son difíciles, aunque no imposibles, y sí es mejor que uno estudie un poco más de lo que él explica, porque podría salir algo bien complicad...Leer más...",3.5
2412,"Es un excelente profesor, explica súper bien y es demasiado buena gente: Explica bien
Amable 
: Parciales exigentes ",4.6
2413,"Es un excelente docente y ser humano. Se preocupa mucho porque los estudiantes entiendan sus clases. Para ello brinda muchísimas herramientas para que este mismo complemente su aprendizaje con vídeos, talleres, imágenes, programas, experimentos, imágenes interactivas, entre otros.Sus parciales son trabajables si se estudia. Recomendadisimo, ha que aprovecharlo mucho: A pesar de que la química es ciencia tan grande, en mi parecer abarca de una manera correcta los temas básicos, y deja unas buenas bases al estudiante para afrontar cursos mas avanzados.
*Se aprende los nombres de todos sus estudiantes :): Ninguno",4.0
2414,"Es una profesora que sabe mucho del tema, pero es pésima a la hora de transmitir los conocimientos, solo pasa diapositivas. Los parciales los saca de los talleres que deja.: -Parciales fáciles
-Conocimiento del tema: -mala docente",2.0
2415,"Es una profesora muy amable y con gran dominio de los temas, va muy rápido pero deja talleres muy buenos. ",4.5
2416,"No es la mejor, entre ella y Leopoldo mil veces Leopoldo, pero tiene mucho conocimiento del tema y los parciales son muy similares al taller. 

Para los parciales lo recomendable es ser muy concreto en lo que se pregunta, porque suele no valer el punto en absoluto si considera que no se respondio en específico  lo que se preguntaba.: Al estudiar el taller, el parcial es completamente pasable ",4.0
2417,"Es una pésima pedagoga, sus clases no tienen profundidad y es difícil entenderle cuando explica. Suele hablar mucho de sus viajes y cosas que ha hecho, también se queja de todo y nunca dicta una buena clase. Básicamente uno debe coger el programa calendario y estudiar cada tema por cuenta propia. : Al parecer es una buena investigadora y sus años de experiencia es evidente.: No sabe nada sobre como tratar con estudiantes y tampoco sabe explicar.
Es muy desordenada.",1.5
2418,"Es pésima profesora. Si la unica opcion es ella, es preferible no ver la materia porque realmente no se aprende nada, no le gusta que le hagan preguntas y trata de manera pedante a los estudiantes. No tiene nada de paciencia para explicar y explica lo que quiere (No tiene un programa definido de la clase). ",1.5
2419,"La peor profesora que he tenido (hasta ahora). Si pudiera calificarla con 0.0 no lo dudaría en absoluto. No enseña nada bien. Siempre esta de mal humor. Si tiene dudas y le pregunta a ella, no espere una buena respuesta pues ella intentará humillarlo. Hasta califica mal pues se equivoca en los parciales al sumar puntos por lo que debe estar pendien...Leer más...: Si necesita una nota buena para su P.A.P.I. inscriba con ella.: Hay demasiadas cosas malas con esta profesora pero señalando lo mas importante:
-Es una pésima pedagóga
-Califica mal los parciales
-Responde preguntas de mala manera
-Se distrae de la clase y habla de cosas insulsas
-Maneja sus propios temarios mal pues no hay orden y escoge lo temas cuando ella quiere
-Un desorden total con las notas, a ultima hora estaba apurada a calificar todo",1.5
2420,"Yo no la llamaría docente, pues ese rol no lo cumple en lo absoluto. Es déspota en su trato con los estudiantes. No enseña sino un 20% de los temas que se deberían ver en la asignatura, ero en los parciales califica como si l hubiera enseñado todo. No vale la pena ir a clase, pues los parciales se pasan sin necesidad de haber ido. Lo único bueno qu...Leer más...: Es objetiva a la hora de calificar los parciales. Si uno estudia por su cuenta y sólo se dedica a presentarle las actividades que pide, se pasa la materia.: Prácticamente toca estudiar todo autónomamente, porque transmite muy poco de lo que debería enseñar. Trata mal a todas las personas, y cualquier intervención en clase la considera una agresión, ante la cual reacciona de forma igualmente agresiva.
Además, para ella ""ya todo lo que se ve en la materia lo deberíamos saber"", de modo que, por eso, no enseña nada; porque ""ustedes ya deberían saber eso"".",1.5
2421,"Se puede ir mucho tiempo de las clases hablando de sus trabajos e investigaciones.
Los temas los enseña muy rapidamente, por lo que no se aprende demasiado en sus clases, siempre toma asistencia.

Los parciales son relativamente fáciles si se estudia el cronograma.
",3.0
2422,"Desorganizado, califica duro, : tiene bastantes conocimientos: coquetea con las estudiantes",3.3
2423,"El profesor hace amena la clase, pero no por los temas tratados, sino por su elocuencia; aunque inclusive en esto falla un poco ya que tiende a perderse en lo que expone por hablar de otros temas (ejp: las chazas). El enfoque de la clase no me parece el acertado para sociología ya que lo único que propone es acordarse de los sucesos históricos, fal...Leer más...",3.7
2424,"Elm profesor logra generar un interés en los sucesos disurrientes en el periodo que se aborda en la materia, es bastante metódico en la organización, pero no tanto en la explicación, divagando demasiado y aveces no terminando en  totalidad la exposición que se suponía para la sesión.
Como persona tiende a ser bastante directo, rayando en el irrespe...Leer más...: Las exposiciones son amenas
La materia en sí no es difícil si se cumplen con los criterios mínimos : El profesor puede ser bastante grosero
Es bastante importante la asistencia",4.4
2425,"La metodología del profesor es muy buena, se hacen reseñas cortas de las lecturas, algunos trabajos en grupos, un parcial y la asistencia. Creo que la materia contextualiza muy bien los inicios de la modernidad, el surgimiento de las nuevas disciplinas, el papel de las distintas instituciones: Ademas, el profe hace las clases dinámicas y entretenid...Leer más...: Metología muy buena.
Es amable y dinámico en sus clases
Está atento de sus estudiantes.: Al ser una materia de corte histórico, es complicado abarcar tanto en tan pocos horas, entonces en ocasiones pasa rápido por algunas cosas.",4.8
2426,"Es un gran maestro, una persona preocupada por el aprendizaje de sus estudiantes y capaz de reconocer el potencial del trabajo de cada uno. Además, es absolutamente brillante, lo cual le permite detectar de manera precisa los puntos a mejorar en los trabajos de sus estudiantes. : Dedicación de tiempo completo al trabajo de sus estudiantes. 
Capacidad de análisis. ",5.0
2427,"Al ser una materia de corte histórico, el contenido del programa es un poco denso, pero el profesor logra construir clases muy entretenidas, propiciando el interés de los estudiantes por la clase.: - Prepara muy bien todas las clases. 
- Fomenta el habito de escribir con los textos y reseñas que toca desarrollar durante el semestre.
-Las lecturas en su mayoría son muy entretenidas y ayudan a comprender en buena medida las temáticas del programa.
- Buen tipo, aunque a veces es un poco montador.: - Es estricto con el tema de la asistencia y los retardos.",4.0
2428,": -Tiene sentido del humor y de vez en cuando uno se ríe.: -No es respetuoso, tiende a burlarse de los estudiantes (o hasta el monitor/a) con fin de humillarlos.
-Su metodología es repetitiva y aburrida.
-No deja participar en clase ya que es ""una clase magistral donde yo hablo y ustedes me escuchan"".
-Todas las clases muestra diapositivas con mucho texto.
",1.5
2429,"La profesora es una mujer apasionada de lo que hace, eso se nota y se logra transmitir a sus estudiantes. Sus clases son muy muy buenas, ella sabe demasiado y sabe cómo transmitirlo. La profesora se nota que quiere que sus estudiantes aprendan y es muy amable respondiendo las inquietudes tanto en clase como por fuera. En cuanto a los trabajos es su...Leer más...: Es suave calificando los trabajos.
Se aprende demasiado.
La profesora es respetuosa con sus estudiantes y sus puntos de vista.
Prepara muy bien sus clases y son muy entretenidas (a pesar que la clase era a las 7 am): La carga académica es muy fuerte, hay que leer demasiado, y hacer en promedio 2,5 trabajos por semana mas el seminario final que es bien extenso.",4.5
2430,"La profesora sabe mucho de Marx, aunque se centra en su primera época que es más que todo Hegeliana. Las clases son muy muy buenas, pero siento que el ritmo de trabajo que es bien pesado (principalmente por la extensión de estos), no enriquece la clase necesariamente. Pero para ver Marx, dicen que es la mejor profesora que hay.
:  - Da unas clases muy buenas
- Debido a que sus trabajos son largos es más suave calificándolos.
- Le gusta que los estudiantes participen.
: - Tiene puntos de vista que no
permite discutir lo dificulta el flujo del debate.
- Tiene un método un tanto antiguo de enseñanza que no beneficia a los estudiantes necesariamente
- Aunque vea que los estudiantes estén en problemas por el ritmo de la clase, no ve necesario flexibilizar su método",1.0
2431,"No es malo, pero tampoco es bueno.",3.0
2432,"Aunque sepa mucho, y sea muy pila, el profesor es demasiado vago para mi gusto. No hace retroalimentaciones de los trabajos y no cumple con sus propias metas o compromisos. Tampoco siento que haya aprendido cosas nuevas en su clases.:  - Sabe mucho: - Bien irresponsable",3.0
