,Review,Calification
553,"No es mal profesor, pero lleva un ritmo solo para algunos estudiantes. Es bastante escuelero pero, como dicen muchos aquí, los parciales no se parecen nada a los quices ni a los ejercicios en clase. Pros: Se le entiende bastante bien, da buenos métodos para las soluciones y se esfuerza para hacerse entender.Cons: Se enoja por quién va al baño, por quién use una hoja de más en el parcial, por quién se sale cuando tiene que irse y es bastante abusivo, a todo el que haga eso lo quiere sacar de clase. No aguanta un correo de broma, no aguanta que un estudiante le responda algo para defenderse.
Por un signo o error tonto, tenga por seguro que no le vale el punto entero.",2.7
554,"no sé como ha sido su suerte con profesores de calculo, algo de mi gusto de epifanio es que sus clases son de ir a trabajar poner ejemplos trabajables y siempre busca que uno los haga en clase, no detiene la clase por ello y no es escuelero tampoco, lo trate a uno como adulto, si uno quiere aprender tiene que hacerlos rapido y estar concentrado, es...Leer más...Pros: hace quices faciles y deja las mejores notas (prometio 6 pero solo hizo 5) Cons: galtanero y pordebaje, exalta mucho la excelencia en calcular, y llego a argumentarme de un metodo incorrecto solo porque no era el canonico yle dije que lo habia visto repetido en internet,el de por si se enreda mucho a veces en clase y no tiene esa excelencia que exige en cuanto a procedimientos",2.9
555,"Pros: Enseña muy bien Cons: Es muy duro calificando, cuando comete un error calificando es muy difícil que lo acepte.",3.7
556,"Es mal profesor, se salta demostraciones, no da todos los temas del plan, da pocos horarios de atención, califica mal en muchos casos (no solo es fastidioso al calificar), muchas veces se pone bravo cuando uno le hace algún reclamo y en un caso, por medio de una indirecta trató mal a un compañero.Pros: Pone problemas-ejercicio en claseCons: Todas la que puse en la reseña",1.5
557,"Creo yo que Epifanio es un buen profesor en lo que a dar el tema se respecta, en algunos comentarios leí como ""contra"" lo de ser escuelero. Eso ultimo me parece subjetivo dado que en algunas ocasiones (lo que el profesor cataloga como escuelero) es remarcar y diferenciar pasos y cosas con colores en el tablero. El profesor se esmera por hacer que e...Leer más...Pros: - Se esmera por que le entiendan.
- Si se entienden sus temas y se estudian o repasa brevemente lo explicado, sus quices son regalados.
Cons: - Sus parciales son más dificiles.
- Llega muy tarde. 25 min en promedio (almenos en el horario de 7 a 9) No lo recomiendo por nada en ese horario.",3
558,"No lo recomiento a menos de que el calculo sea tu pasión, los parciales son muy complicados y largos, a menos de que te dediques únicamente a calculo es dificil pasar con el, nosotros éramos un grupo de unos 10 compañeros en esa clase y solo pasó una compañera con un 3.0, el profe explica bien pero los parciales son complicados",2.6
559,"Para estudiantes de ingeniería es el peor profesor, se pone a hacer demostraciones culas y luego corre para no atrasarse a parte que es muy jodido pasarle.Pros: se aprende.Cons: no la pasa",1.5
560,"Es un excelente profesor, le gusta enseñar y se le entiende. El que ve con él sale muy bien preparado, el problema es pasar, los parciales son muy dificiles o largos. Para pasar hay que dedicarle mucho tiempo a la materia",3
561,"Buen profesor en lo que respecta a explicaciones, quices sencillos, sólo mejorar el tema del tiempo en éstos. Los parciales son mucho más complicados que lo enseñado. Escuelero y ninguna clase llegó temprano incluyendo los parciales, retrasos entre 20-40minutosPros: -Explicaciones claras
- Quices sencillos
Cons: - Impuntualidad, todas las clases llegaba media hora tarde
- Parciales nada parecidos a lo trabajado en clase
- Cuando se estresa la clase de torna algo tensa",3
562,"Es un buen profesor, explica bien, los quizes son relativamente sencillos, los parciales son complicados aunque para calificar hay que ser extremadamente cuidadoso y hay que dedicarle mucho tiempo para aprobar con el.Pros: Quizes sencilosCons: Parciales complicados
Califica muy duro",3.5
563,"La verdad es un error meter con el. Como profesor pues no es ni tan bueno ni tan malo, en las explicaciones va muy desordenado, no sigue el programa, sagrádamente llega media hora tarde (para parciales solo 15 minutos), es muy MUY grosero con los que preguntan y no cumple lo que promete (nos dijo que eliminaría el quiz mas malo y nunca lo hizo, dic...Leer más...Pros: No explica malCons: La forma de calificar
Lo grosero",1.5
564,"Es buen profesor, tiene bastante dominio del tema pero no alcanzó a abarcar todos los temas, específicamente aplicaciones físicas o estadísticas, y series de taylor (con profundidad).
Propone ejercicios interesantes, se puede dejar alta pero tambien hay que estudiar de forma autodidacta. 
",3.8
565,"Uno de los mejores profesores con los que tuve el honor de ver clase, es lo suficientemente difícil pero no demasiado, se aprende y mucho. Explica muy bien. ",5
566,"Epifanio es el mejor profesor que he tenido hasta ahora. Su dedicación para enseñar es admirable. Uno le aprende todo. Los parciales son MUY trabajables, si uno pone buena atención, y estudia bien. Pros: Dedicación
Quices fáciles
Cons: A veces, cuando escribe mucho en el tablero, da sueño",5
567,"Me parece un gran profesor.  Las explicaciones son bastante claras, y los ejercicios que hace en clase sirven mucho. Sus parciales suelen ser un poco difíciles pero son fieles al tipo de ejercicios que explica (al menos en lineal). Cómo persona se suele decir que es de un carácter fuerte y aunque puede ser cierto, la mayoría del tiempo es bastante ...Leer más...Pros: Explicaciones claras, variedad de ejercicios explicados y desarrollados por el.  Cons: Una que otra vez se le va la mano en algún o algunos puntos de parciales (aunque se sepa bien el concepto , el desarrollo es muy tedioso e induce errores). ",4.2
568,"Excelente profesor.
Es muy bueno explicando, pone muchos ejemplos y ejercicios retadores. Hace bastante quices anunciados y constantemente se esfuerza porque uno le dedique tiempo a la materia.
Sus parciales son duros pero no imposibles, si uno le dedica el tiempo necesario son bastante sencillos.
Vi dos cálculos con él (integral y multi)",5
569,"Tiene una manera de ser en las clases que a mi personalmente me resulta bastante fastidiosa, ya que todo el tiempo esta preguntando cosas, queriendose aprender el nombre de todos y fastidiando a todo mundo en general, ademas los parciales son bastante injustos ya que lo que menos enseña es lo que mas pregunta.Cons: Fastidioso, parciales injustos.",1
570,"Buena profesora, tiene muy buena disposición para dar las clase y esta presta a responder dudasPros: Da ayudas como eliminar notas malas de quices ",4.5
571,"Es muy buena profesora, procura siempre que todos entiendan  el tema y atiende hasta la duda mas simple, los parciales los saca de los talleres y los talleres son bien cortos, si se hacen a conciencia se podria sacar muy facilmente un 5, ademas da ayudas para subir nota y puntos por participar en clasePros: Parciales trabajables
Da ayudas a los estudiantesCons: Explica muchos detalles obvios lo que retarda la clase",4.6
572,"Explica bien, los parciales no son muy complejos. Responde todas las dudas que se tengan y se asegura de que se entienda muy bien cualquier tema.Pros: Es atenta y muy amable con los estudiantesCons: Se confunde muy fácil",4
573,"Victor Tapia es un docente que se caracteriza por su actitud egocentrica y grosera al momento de que los estudiantes le preguntaban por dudas. Adicionalmente, en varias ocasiones mostró poco dominio de los temas de la materia. Las clases eran monótonas y aburridas, pues solo se enfocaba en copiar de manera literal el texto guia, por lo que no le ap...Leer más...Pros: Ninguno.Cons: Egocéntrico, altanero, grosero. Aún cuando se lleva a cabo el proceso de segundo evaluador, no cambia las notas.",1.5
574,"Explica muy bien, maneja unas notas sacadas del Nagle y de este mismo deja talleres.Para cada parcial pone algunos puntos de talleres que se han entregado previamente. Es bueno realizar bastantes ejercicios para agilizar durante el parcial pues mayormente el problema fue porque no se alcanzaba a terminar el parcial por dudas en el procedimiento.  E...Leer más...Pros: Se preocupa y esmera por el aprendizaje.Cons: Cuando se pone de mal genio (justificadamente) las clases se tornan tensas.",3.5
575,"No se si es peor como persona o como docente. Lo peor es que el tipo no reconoce autoridad alguna en la universidad y su prepotencia no tiene techo. No me valió excusa médica a pesar de hacerla valida la universidad y su respuests es "" porque no me importa""  y me dejo esas notas en cero. que asco de persona. Y como docente es un mediocre porque se ...Leer más...Pros: NingunoCons: Todos",1.5
576,"Explica muy bien, solo es necesario ir a clases para aprender mucho. Cuando alguien no presta atención detiene la clase, es muy muy estricto. Deja talleres para entregar, los cuales tiene que explicar cada punto paso a paso. Los parciales son puntos de los talleres(idénticos), no son difíciles, pero debido a que toca explicar todo el tiempo se hace...Leer más...Pros: Se aprende mucho
Explica muy bienCons: Muy estricto
califica muy fuerte
no apto para sensibles",4
577,"Pros: Enseña muy bien, sus clases son entretenidasCons: Es muy exigente",4.1
578,"El profesor lezama es uno de los mejores profesores del departamento de matemáticas, sus parciales son acorde a lo que enseña.  Pros: TodoCons: Nada ",5
579,"Es muy paciente y explica muy bien los temas. Es muy amable ya que siempre está disponible para una asesoría. Pros: Los parciales son sencillos, pero hay que prestar mucha atención a los detalles para no tirárselos.Cons: Sus cursos siempre tienen sobrecupo. ",5
580,"Es un buen profesor, aunque al principio cuesta cogerle el ritmo.Suele ser un poco arrogante en las clases.Califica la materia con 4 parciales con una complejidad un poco elevada, pero de seguro usted va a aprenderPros: Se aprende con el 
No deja mucho trabajo 
Cons: Califica resultados
Es un poco arrogante ",4.1
581,"Es un profesor bastante complicado de descifrar. Cuando yo vi esta materia, dejaba lecturas de unas 15 paginas por semana y la forma de evaluación era la explicación la primera clase y quiz la segunda, pero con el tiempo se iban acumulando temas o quices y el aprendizaje era autónomo. Sin embargo, las lecturas correspondían a temas de materias de s...Leer más...Pros: Tiempo para consulta.Cons: Desorden en la clase.
Falta de claridad en los temas.
Subjetividad al evaluar.
",1.9
582,"divaga bastante acerca de temas aleatorios, (aprendí bastante de otras cosas que de calculo).
es un poco arrogante a la hora de dictar clase, y un poco altanero al responder preguntas.
su forma de calificar es de cinco parciales haciendo aproximadamente uno cada dos semanas.
no es un mal profesor, es notable que sabe bastante y si se pone empeño en...Leer más...Pros: se aprende de varios temas en general y tiene en cuenta la media del curso para así dar ayudas
los parciales pueden ser hasta sobre 65Cons: divaga mucho en clase, responde de forma altanera ",3
583,"Como profesor es muy arrogante, trata de ser bastante autoritario. Enseña los temas en el orden que él considera conveniente, en cálculo diferencial hacia exámenes cada dos semanas, me parecía un buen método y además no eran imposibles. Deja talleres que sirven para estudiar para esos exámenes ",4.1
